"jira_key","summary ","id","parent_key","parent_summary","parent_id","issue_type"
"VIDEO-868","How to Say the Zodiac Signs | Mandarin","12030","VIDEO-820","Basic Mandarin Phrases","11912","Editorial Assets"
"VIDEO-869","Cantonese Vs. Mandarin","12031","VIDEO-820","Basic Mandarin Phrases","11912","Editorial Assets"
"VIDEO-870","How to Say ""I Think You're Beautiful"" | Mandarin","12032","VIDEO-820","Basic Mandarin Phrases","11912","Editorial Assets"
"VIDEO-871","How to Say ""May I Use the Telephone?"" | Mandarin","12033","VIDEO-820","Basic Mandarin Phrases","11912","Editorial Assets"
"VIDEO-872","How to Say ""Where Is the Bathroom?""","12034","VIDEO-820","Basic Mandarin Phrases","11912","Editorial Assets"
"VIDEO-873","How to Ask for Directions in Mandarin","12035","VIDEO-820","Basic Mandarin Phrases","11912","Editorial Assets"
"VIDEO-874","How to Count 1-10 in Mandarin","12036","VIDEO-820","Basic Mandarin Phrases","11912","Editorial Assets"
"VIDEO-875","How to Say 'How Much is it' in Mandarin","12037","VIDEO-820","Basic Mandarin Phrases","11912","Editorial Assets"
"VIDEO-876","How to Say 'How's the Weather?' in Mandarin","12038","VIDEO-820","Basic Mandarin Phrases","11912","Editorial Assets"
"VIDEO-877","About Me","12039","VIDEO-820","Basic Mandarin Phrases","11912","Editorial Assets"
"VIDEO-819","Reading Astrology Charts","11911","","","",""
"VIDEO-1307","How the Moon Affects Your Horoscope","12469","VIDEO-819","Reading Astrology Charts","11911","Editorial Assets"
"VIDEO-1308","How to Read Astrological Configurations","12470","VIDEO-819","Reading Astrology Charts","11911","Editorial Assets"
"VIDEO-1309","The 4 Modes in Astrology","12471","VIDEO-819","Reading Astrology Charts","11911","Editorial Assets"
"VIDEO-1310","12 Zodiac Signs & What They Mean","12472","VIDEO-819","Reading Astrology Charts","11911","Editorial Assets"
"VIDEO-1311","How Jupiter Affects Your Luck","12473","VIDEO-819","Reading Astrology Charts","11911","Editorial Assets"
"VIDEO-1312","Top 3 Aspects in Charts of Soul Mates","12474","VIDEO-819","Reading Astrology Charts","11911","Editorial Assets"
"VIDEO-1313","How Saturn Affects the 12 Zodiac Signs","12475","VIDEO-819","Reading Astrology Charts","11911","Editorial Assets"
"VIDEO-1314","12 Zodiac Houses & What They Mean","12476","VIDEO-819","Reading Astrology Charts","11911","Editorial Assets"
"VIDEO-1315","How Saturn Affects the 12 Zodiac Houses","12477","VIDEO-819","Reading Astrology Charts","11911","Editorial Assets"
"VIDEO-1316","How to Read Your Horoscope","12478","VIDEO-819","Reading Astrology Charts","11911","Editorial Assets"
"VIDEO-1317","Connection between Planets & Astrology","12479","VIDEO-819","Reading Astrology Charts","11911","Editorial Assets"
"VIDEO-1318","How the Moon Affects Your Love Life","12480","VIDEO-819","Reading Astrology Charts","11911","Editorial Assets"
"VIDEO-1319","Why Saturn Is Called the Lord of Karma","12481","VIDEO-819","Reading Astrology Charts","11911","Editorial Assets"
"VIDEO-1320","How Mars Affects the 12 Zodiac Houses","12482","VIDEO-819","Reading Astrology Charts","11911","Editorial Assets"
"VIDEO-1321","What is an Astrology Wheel","12483","VIDEO-819","Reading Astrology Charts","11911","Editorial Assets"
"VIDEO-1323","The Sign Libra in Astrology","12485","VIDEO-819","Reading Astrology Charts","11911","Editorial Assets"
"VIDEO-1324","The Sign Sagittarius in Astrology","12486","VIDEO-819","Reading Astrology Charts","11911","Editorial Assets"
"VIDEO-1325","The Sign Aries in Astrology","12487","VIDEO-819","Reading Astrology Charts","11911","Editorial Assets"
"VIDEO-1326","The Sign Gemini in Astrology","12488","VIDEO-819","Reading Astrology Charts","11911","Editorial Assets"
"VIDEO-1327","The Sign Virgo in Astrology","12489","VIDEO-819","Reading Astrology Charts","11911","Editorial Assets"
"VIDEO-1328","The Sign Aquarius in Astrology","12490","VIDEO-819","Reading Astrology Charts","11911","Editorial Assets"
"VIDEO-1329","The Sign Scorpio in Astrology","12491","VIDEO-819","Reading Astrology Charts","11911","Editorial Assets"
"VIDEO-1330","The Sign Pisces in Astrology","12492","VIDEO-819","Reading Astrology Charts","11911","Editorial Assets"
"VIDEO-1331","The Sign Taurus in Astrology","12493","VIDEO-819","Reading Astrology Charts","11911","Editorial Assets"
"VIDEO-1332","The Sign Capricorn in Astrology","12494","VIDEO-819","Reading Astrology Charts","11911","Editorial Assets"
"VIDEO-1333","The Sign Leo in Astrology","12495","VIDEO-819","Reading Astrology Charts","11911","Editorial Assets"
"VIDEO-1334","The Sign Cancer in Astrology","12496","VIDEO-819","Reading Astrology Charts","11911","Editorial Assets"
"VIDEO-1335","What is the Difference Between Planets, Signs, and Houses?","12497","VIDEO-819","Reading Astrology Charts","11911","Editorial Assets"
"VIDEO-1336","What is the Rising Sign or Ascendant?","12498","VIDEO-819","Reading Astrology Charts","11911","Editorial Assets"
"VIDEO-1337","Pluto in the 12 Houses","12499","VIDEO-819","Reading Astrology Charts","11911","Editorial Assets"
"VIDEO-1338","Moon in 4 Elements | Reading Astrology Charts","12500","VIDEO-819","Reading Astrology Charts","11911","Editorial Assets"
"VIDEO-1339","Sun in 4 Elements | Reading Astrology Charts","12501","VIDEO-819","Reading Astrology Charts","11911","Editorial Assets"
"VIDEO-1340","4 Elements in Astrology | Reading Astrology Charts","12502","VIDEO-819","Reading Astrology Charts","11911","Editorial Assets"
"VIDEO-1341","Venus in the Signs and Houses","12503","VIDEO-819","Reading Astrology Charts","11911","Editorial Assets"
"VIDEO-1342","Neptune in the Signs and Hosues","12504","VIDEO-819","Reading Astrology Charts","11911","Editorial Assets"
"VIDEO-1343","What Do the 7th and 8th Houses Tell You About Your Partner","12505","VIDEO-819","Reading Astrology Charts","11911","Editorial Assets"
"VIDEO-1344","Mars and Venus and How they Work in the Signs and Elements","12506","VIDEO-819","Reading Astrology Charts","11911","Editorial Assets"
"VIDEO-1345","Difference Between Mars and Venus in Men and Women's Charts","12507","VIDEO-819","Reading Astrology Charts","11911","Editorial Assets"
"VIDEO-1346","What Does Your Astrological Chart Tell You About Sex?","12508","VIDEO-819","Reading Astrology Charts","11911","Editorial Assets"
"VIDEO-1347","About Me","12509","VIDEO-819","Reading Astrology Charts","11911","Editorial Assets"
"VIDEO-1458","Camera A Reel 1","12646","VIDEO-819","Reading Astrology Charts","11911","Editorial Assets"
"VIDEO-1459","Camera B Reel 1","12647","VIDEO-819","Reading Astrology Charts","11911","Editorial Assets"
"VIDEO-1460","Camera A Reel 2","12648","VIDEO-819","Reading Astrology Charts","11911","Editorial Assets"
"VIDEO-1461","Camera B Reel 2","12649","VIDEO-819","Reading Astrology Charts","11911","Editorial Assets"
"VIDEO-1898","The Void of Course Moon","13086","VIDEO-819","Reading Astrology Charts","11911","Editorial Assets"
